0,6.2e-05,6.2e-05,1.24,-1.4,0.7
0,6.5e-05,6.2e-05,1.24,-1.4,0.7
0,3.5e-05,6.5e-05,1.24,-1.4,0.7
0,3.8e-05,6.5e-05,1.24,-1.4,0.7
0,4.1e-05,6.5e-05,1.24,-1.4,0.7
0,4.4e-05,6.5e-05,1.24,-1.4,0.7
0,4.7e-05,6.5e-05,1.24,-1.4,0.7
0,5e-05,6.5e-05,1.24,-1.4,0.7
0,5.3e-05,6.5e-05,1.24,-1.4,0.7
0,5.6e-05,6.5e-05,1.24,-1.4,0.7
0,5.9e-05,6.5e-05,1.24,-1.4,0.7
0,6.2e-05,6.5e-05,1.24,-1.4,0.7
0,6.5e-05,6.5e-05,1.24,-1.4,0.7
0,3.5e-05,3.5e-05,1.3,-1.4,0.7
0,3.8e-05,3.5e-05,1.3,-1.4,0.7
0,4.1e-05,3.5e-05,1.3,-1.4,0.7
0,4.4e-05,3.5e-05,1.3,-1.4,0.7
0,4.7e-05,3.5e-05,1.3,-1.4,0.7
0,5e-05,3.5e-05,1.3,-1.4,0.7
0,5.3e-05,3.5e-05,1.3,-1.4,0.7
0,5.6e-05,3.5e-05,1.3,-1.4,0.7
0,5.9e-05,3.5e-05,1.3,-1.4,0.7
0,6.2e-05,3.5e-05,1.3,-1.4,0.7
0,6.5e-05,3.5e-05,1.3,-1.4,0.7
0,3.5e-05,3.8e-05,1.3,-1.4,0.7
0,3.8e-05,3.8e-05,1.3,-1.4,0.7
0,4.1e-05,3.8e-05,1.3,-1.4,0.7
0,4.4e-05,3.8e-05,1.3,-1.4,0.7
0,4.7e-05,3.8e-05,1.3,-1.4,0.7
0,5e-05,3.8e-05,1.3,-1.4,0.7
0,5.3e-05,3.8e-05,1.3,-1.4,0.7
0,5.6e-05,3.8e-05,1.3,-1.4,0.7
0,5.9e-05,3.8e-05,1.3,-1.4,0.7
0,6.2e-05,3.8e-05,1.3,-1.4,0.7
0,6.5e-05,3.8e-05,1.3,-1.4,0.7
0,3.5e-05,4.1e-05,1.3,-1.4,0.7
0,3.8e-05,4.1e-05,1.3,-1.4,0.7
0,4.1e-05,4.1e-05,1.3,-1.4,0.7
0,4.4e-05,4.1e-05,1.3,-1.4,0.7
0,4.7e-05,4.1e-05,1.3,-1.4,0.7
0,5e-05,4.1e-05,1.3,-1.4,0.7
0,5.3e-05,4.1e-05,1.3,-1.4,0.7
0,5.6e-05,4.1e-05,1.3,-1.4,0.7
0,5.9e-05,4.1e-05,1.3,-1.4,0.7
0,6.2e-05,4.1e-05,1.3,-1.4,0.7
0,6.5e-05,4.1e-05,1.3,-1.4,0.7
0,3.5e-05,4.4e-05,1.3,-1.4,0.7
0,3.8e-05,4.4e-05,1.3,-1.4,0.7
0,4.1e-05,4.4e-05,1.3,-1.4,0.7
0,4.4e-05,4.4e-05,1.3,-1.4,0.7
0,4.7e-05,4.4e-05,1.3,-1.4,0.7
0,5e-05,4.4e-05,1.3,-1.4,0.7
0,5.3e-05,4.4e-05,1.3,-1.4,0.7
0,5.6e-05,4.4e-05,1.3,-1.4,0.7
0,5.9e-05,4.4e-05,1.3,-1.4,0.7
0,6.2e-05,4.4e-05,1.3,-1.4,0.7
0,6.5e-05,4.4e-05,1.3,-1.4,0.7
0,3.5e-05,4.7e-05,1.3,-1.4,0.7
0,3.8e-05,4.7e-05,1.3,-1.4,0.7
0,4.1e-05,4.7e-05,1.3,-1.4,0.7
0,4.4e-05,4.7e-05,1.3,-1.4,0.7
0,4.7e-05,4.7e-05,1.3,-1.4,0.7
0,5e-05,4.7e-05,1.3,-1.4,0.7
0,5.3e-05,4.7e-05,1.3,-1.4,0.7
0,5.6e-05,4.7e-05,1.3,-1.4,0.7
0,5.9e-05,4.7e-05,1.3,-1.4,0.7
0,6.2e-05,4.7e-05,1.3,-1.4,0.7
0,6.5e-05,4.7e-05,1.3,-1.4,0.7
0,3.5e-05,5e-05,1.3,-1.4,0.7
0,3.8e-05,5e-05,1.3,-1.4,0.7
0,4.1e-05,5e-05,1.3,-1.4,0.7
0,4.4e-05,5e-05,1.3,-1.4,0.7
0,4.7e-05,5e-05,1.3,-1.4,0.7
0,5e-05,5e-05,1.3,-1.4,0.7
0,5.3e-05,5e-05,1.3,-1.4,0.7
0,5.6e-05,5e-05,1.3,-1.4,0.7
0,5.9e-05,5e-05,1.3,-1.4,0.7
0,6.2e-05,5e-05,1.3,-1.4,0.7
0,6.5e-05,5e-05,1.3,-1.4,0.7
0,3.5e-05,5.3e-05,1.3,-1.4,0.7
0,3.8e-05,5.3e-05,1.3,-1.4,0.7
0,4.1e-05,5.3e-05,1.3,-1.4,0.7
0,4.4e-05,5.3e-05,1.3,-1.4,0.7
0,4.7e-05,5.3e-05,1.3,-1.4,0.7
0,5e-05,5.3e-05,1.3,-1.4,0.7
0,5.3e-05,5.3e-05,1.3,-1.4,0.7
0,5.6e-05,5.3e-05,1.3,-1.4,0.7
0,5.9e-05,5.3e-05,1.3,-1.4,0.7
0,6.2e-05,5.3e-05,1.3,-1.4,0.7
0,6.5e-05,5.3e-05,1.3,-1.4,0.7
0,3.5e-05,5.6e-05,1.3,-1.4,0.7
0,3.8e-05,5.6e-05,1.3,-1.4,0.7
0,4.1e-05,5.6e-05,1.3,-1.4,0.7
0,4.4e-05,5.6e-05,1.3,-1.4,0.7
0,4.7e-05,5.6e-05,1.3,-1.4,0.7
0,5e-05,5.6e-05,1.3,-1.4,0.7
0,5.3e-05,5.6e-05,1.3,-1.4,0.7
0,5.6e-05,5.6e-05,1.3,-1.4,0.7
0,5.9e-05,5.6e-05,1.3,-1.4,0.7
0,6.2e-05,5.6e-05,1.3,-1.4,0.7
0,6.5e-05,5.6e-05,1.3,-1.4,0.7
0,3.5e-05,5.9e-05,1.3,-1.4,0.7
0,3.8e-05,5.9e-05,1.3,-1.4,0.7
0,4.1e-05,5.9e-05,1.3,-1.4,0.7
0,4.4e-05,5.9e-05,1.3,-1.4,0.7
0,4.7e-05,5.9e-05,1.3,-1.4,0.7
0,5e-05,5.9e-05,1.3,-1.4,0.7
0,5.3e-05,5.9e-05,1.3,-1.4,0.7
0,5.6e-05,5.9e-05,1.3,-1.4,0.7
0,5.9e-05,5.9e-05,1.3,-1.4,0.7
0,6.2e-05,5.9e-05,1.3,-1.4,0.7
0,6.5e-05,5.9e-05,1.3,-1.4,0.7
0,3.5e-05,6.2e-05,1.3,-1.4,0.7
0,3.8e-05,6.2e-05,1.3,-1.4,0.7
0,4.1e-05,6.2e-05,1.3,-1.4,0.7
0,4.4e-05,6.2e-05,1.3,-1.4,0.7
0,4.7e-05,6.2e-05,1.3,-1.4,0.7
0,5e-05,6.2e-05,1.3,-1.4,0.7
0,5.3e-05,6.2e-05,1.3,-1.4,0.7
0,5.6e-05,6.2e-05,1.3,-1.4,0.7
0,5.9e-05,6.2e-05,1.3,-1.4,0.7
0,6.2e-05,6.2e-05,1.3,-1.4,0.7
0,6.5e-05,6.2e-05,1.3,-1.4,0.7
0,3.5e-05,6.5e-05,1.3,-1.4,0.7
0,3.8e-05,6.5e-05,1.3,-1.4,0.7
0,4.1e-05,6.5e-05,1.3,-1.4,0.7
0,4.4e-05,6.5e-05,1.3,-1.4,0.7
0,4.7e-05,6.5e-05,1.3,-1.4,0.7
0,5e-05,6.5e-05,1.3,-1.4,0.7
0,5.3e-05,6.5e-05,1.3,-1.4,0.7
0,5.6e-05,6.5e-05,1.3,-1.4,0.7
0,5.9e-05,6.5e-05,1.3,-1.4,0.7
0,6.2e-05,6.5e-05,1.3,-1.4,0.7
0,6.5e-05,6.5e-05,1.3,-1.4,0.7
0,3.5e-05,3.5e-05,0.7,-2.6,0.76
0,3.8e-05,3.5e-05,0.7,-2.6,0.76
0,4.1e-05,3.5e-05,0.7,-2.6,0.76
0,4.4e-05,3.5e-05,0.7,-2.6,0.76
0,4.7e-05,3.5e-05,0.7,-2.6,0.76
0,5e-05,3.5e-05,0.7,-2.6,0.76
0,5.3e-05,3.5e-05,0.7,-2.6,0.76
0,5.6e-05,3.5e-05,0.7,-2.6,0.76
0,5.9e-05,3.5e-05,0.7,-2.6,0.76
0,6.2e-05,3.5e-05,0.7,-2.6,0.76
0,6.5e-05,3.5e-05,0.7,-2.6,0.76
0,3.5e-05,3.8e-05,0.7,-2.6,0.76
0,3.8e-05,3.8e-05,0.7,-2.6,0.76
0,4.1e-05,3.8e-05,0.7,-2.6,0.76
0,4.4e-05,3.8e-05,0.7,-2.6,0.76
0,4.7e-05,3.8e-05,0.7,-2.6,0.76
0,5e-05,3.8e-05,0.7,-2.6,0.76
0,5.3e-05,3.8e-05,0.7,-2.6,0.76
0,5.6e-05,3.8e-05,0.7,-2.6,0.76
0,5.9e-05,3.8e-05,0.7,-2.6,0.76
0,6.2e-05,3.8e-05,0.7,-2.6,0.76
0,6.5e-05,3.8e-05,0.7,-2.6,0.76
0,3.5e-05,4.1e-05,0.7,-2.6,0.76
0,3.8e-05,4.1e-05,0.7,-2.6,0.76
0,4.1e-05,4.1e-05,0.7,-2.6,0.76
0,4.4e-05,4.1e-05,0.7,-2.6,0.76
0,4.7e-05,4.1e-05,0.7,-2.6,0.76
0,5e-05,4.1e-05,0.7,-2.6,0.76
0,5.3e-05,4.1e-05,0.7,-2.6,0.76
0,5.6e-05,4.1e-05,0.7,-2.6,0.76
0,5.9e-05,4.1e-05,0.7,-2.6,0.76
0,6.2e-05,4.1e-05,0.7,-2.6,0.76
0,6.5e-05,4.1e-05,0.7,-2.6,0.76
0,3.5e-05,4.4e-05,0.7,-2.6,0.76
0,3.8e-05,4.4e-05,0.7,-2.6,0.76
0,4.1e-05,4.4e-05,0.7,-2.6,0.76
0,4.4e-05,4.4e-05,0.7,-2.6,0.76
0,4.7e-05,4.4e-05,0.7,-2.6,0.76
0,5e-05,4.4e-05,0.7,-2.6,0.76
0,5.3e-05,4.4e-05,0.7,-2.6,0.76
0,5.6e-05,4.4e-05,0.7,-2.6,0.76
0,5.9e-05,4.4e-05,0.7,-2.6,0.76
0,6.2e-05,4.4e-05,0.7,-2.6,0.76
0,6.5e-05,4.4e-05,0.7,-2.6,0.76
0,3.5e-05,4.7e-05,0.7,-2.6,0.76
0,3.8e-05,4.7e-05,0.7,-2.6,0.76
0,4.1e-05,4.7e-05,0.7,-2.6,0.76
0,4.4e-05,4.7e-05,0.7,-2.6,0.76
0,4.7e-05,4.7e-05,0.7,-2.6,0.76
0,5e-05,4.7e-05,0.7,-2.6,0.76
0,5.3e-05,4.7e-05,0.7,-2.6,0.76
0,5.6e-05,4.7e-05,0.7,-2.6,0.76
0,5.9e-05,4.7e-05,0.7,-2.6,0.76
0,6.2e-05,4.7e-05,0.7,-2.6,0.76
0,6.5e-05,4.7e-05,0.7,-2.6,0.76
0,3.5e-05,5e-05,0.7,-2.6,0.76
0,3.8e-05,5e-05,0.7,-2.6,0.76
0,4.1e-05,5e-05,0.7,-2.6,0.76
0,4.4e-05,5e-05,0.7,-2.6,0.76
0,4.7e-05,5e-05,0.7,-2.6,0.76
0,5e-05,5e-05,0.7,-2.6,0.76
0,5.3e-05,5e-05,0.7,-2.6,0.76
0,5.6e-05,5e-05,0.7,-2.6,0.76
0,5.9e-05,5e-05,0.7,-2.6,0.76
0,6.2e-05,5e-05,0.7,-2.6,0.76
0,6.5e-05,5e-05,0.7,-2.6,0.76
0,3.5e-05,5.3e-05,0.7,-2.6,0.76
0,3.8e-05,5.3e-05,0.7,-2.6,0.76
0,4.1e-05,5.3e-05,0.7,-2.6,0.76
0,4.4e-05,5.3e-05,0.7,-2.6,0.76
0,4.7e-05,5.3e-05,0.7,-2.6,0.76
0,5e-05,5.3e-05,0.7,-2.6,0.76
0,5.3e-05,5.3e-05,0.7,-2.6,0.76
0,5.6e-05,5.3e-05,0.7,-2.6,0.76
0,5.9e-05,5.3e-05,0.7,-2.6,0.76
0,6.2e-05,5.3e-05,0.7,-2.6,0.76
0,6.5e-05,5.3e-05,0.7,-2.6,0.76
0,3.5e-05,5.6e-05,0.7,-2.6,0.76
0,3.8e-05,5.6e-05,0.7,-2.6,0.76
0,4.1e-05,5.6e-05,0.7,-2.6,0.76
0,4.4e-05,5.6e-05,0.7,-2.6,0.76
0,4.7e-05,5.6e-05,0.7,-2.6,0.76
0,5e-05,5.6e-05,0.7,-2.6,0.76
0,5.3e-05,5.6e-05,0.7,-2.6,0.76
0,5.6e-05,5.6e-05,0.7,-2.6,0.76
0,5.9e-05,5.6e-05,0.7,-2.6,0.76
0,6.2e-05,5.6e-05,0.7,-2.6,0.76
0,6.5e-05,5.6e-05,0.7,-2.6,0.76
0,3.5e-05,5.9e-05,0.7,-2.6,0.76
0,3.8e-05,5.9e-05,0.7,-2.6,0.76
0,4.1e-05,5.9e-05,0.7,-2.6,0.76
0,4.4e-05,5.9e-05,0.7,-2.6,0.76
0,4.7e-05,5.9e-05,0.7,-2.6,0.76
0,5e-05,5.9e-05,0.7,-2.6,0.76
0,5.3e-05,5.9e-05,0.7,-2.6,0.76
0,5.6e-05,5.9e-05,0.7,-2.6,0.76
0,5.9e-05,5.9e-05,0.7,-2.6,0.76
0,6.2e-05,5.9e-05,0.7,-2.6,0.76
0,6.5e-05,5.9e-05,0.7,-2.6,0.76
0,3.5e-05,6.2e-05,0.7,-2.6,0.76
0,3.8e-05,6.2e-05,0.7,-2.6,0.76
0,4.1e-05,6.2e-05,0.7,-2.6,0.76
0,4.4e-05,6.2e-05,0.7,-2.6,0.76
0,4.7e-05,6.2e-05,0.7,-2.6,0.76
0,5e-05,6.2e-05,0.7,-2.6,0.76
0,5.3e-05,6.2e-05,0.7,-2.6,0.76
0,5.6e-05,6.2e-05,0.7,-2.6,0.76
0,5.9e-05,6.2e-05,0.7,-2.6,0.76
0,6.2e-05,6.2e-05,0.7,-2.6,0.76
0,6.5e-05,6.2e-05,0.7,-2.6,0.76
0,3.5e-05,6.5e-05,0.7,-2.6,0.76
0,3.8e-05,6.5e-05,0.7,-2.6,0.76
0,4.1e-05,6.5e-05,0.7,-2.6,0.76
0,4.4e-05,6.5e-05,0.7,-2.6,0.76
0,4.7e-05,6.5e-05,0.7,-2.6,0.76
0,5e-05,6.5e-05,0.7,-2.6,0.76
0,5.3e-05,6.5e-05,0.7,-2.6,0.76
0,5.6e-05,6.5e-05,0.7,-2.6,0.76
0,5.9e-05,6.5e-05,0.7,-2.6,0.76
0,6.2e-05,6.5e-05,0.7,-2.6,0.76
0,6.5e-05,6.5e-05,0.7,-2.6,0.76
0,3.5e-05,3.5e-05,0.76,-2.6,0.76
0,3.8e-05,3.5e-05,0.76,-2.6,0.76
0,4.1e-05,3.5e-05,0.76,-2.6,0.76
0,4.4e-05,3.5e-05,0.76,-2.6,0.76
0,4.7e-05,3.5e-05,0.76,-2.6,0.76
0,5e-05,3.5e-05,0.76,-2.6,0.76
0,5.3e-05,3.5e-05,0.76,-2.6,0.76
0,5.6e-05,3.5e-05,0.76,-2.6,0.76
0,5.9e-05,3.5e-05,0.76,-2.6,0.76
0,6.2e-05,3.5e-05,0.76,-2.6,0.76
0,6.5e-05,3.5e-05,0.76,-2.6,0.76
0,3.5e-05,3.8e-05,0.76,-2.6,0.76
0,3.8e-05,3.8e-05,0.76,-2.6,0.76
0,4.1e-05,3.8e-05,0.76,-2.6,0.76
0,4.4e-05,3.8e-05,0.76,-2.6,0.76
0,4.7e-05,3.8e-05,0.76,-2.6,0.76
0,5e-05,3.8e-05,0.76,-2.6,0.76
0,5.3e-05,3.8e-05,0.76,-2.6,0.76
0,5.6e-05,3.8e-05,0.76,-2.6,0.76
0,5.9e-05,3.8e-05,0.76,-2.6,0.76
0,6.2e-05,3.8e-05,0.76,-2.6,0.76
0,6.5e-05,3.8e-05,0.76,-2.6,0.76
0,3.5e-05,4.1e-05,0.76,-2.6,0.76
0,3.8e-05,4.1e-05,0.76,-2.6,0.76
0,4.1e-05,4.1e-05,0.76,-2.6,0.76
0,4.4e-05,4.1e-05,0.76,-2.6,0.76
0,4.7e-05,4.1e-05,0.76,-2.6,0.76
0,5e-05,4.1e-05,0.76,-2.6,0.76
0,5.3e-05,4.1e-05,0.76,-2.6,0.76
0,5.6e-05,4.1e-05,0.76,-2.6,0.76
0,5.9e-05,4.1e-05,0.76,-2.6,0.76
0,6.2e-05,4.1e-05,0.76,-2.6,0.76
0,6.5e-05,4.1e-05,0.76,-2.6,0.76
0,3.5e-05,4.4e-05,0.76,-2.6,0.76
0,3.8e-05,4.4e-05,0.76,-2.6,0.76
0,4.1e-05,4.4e-05,0.76,-2.6,0.76
0,4.4e-05,4.4e-05,0.76,-2.6,0.76
0,4.7e-05,4.4e-05,0.76,-2.6,0.76
0,5e-05,4.4e-05,0.76,-2.6,0.76
0,5.3e-05,4.4e-05,0.76,-2.6,0.76
0,5.6e-05,4.4e-05,0.76,-2.6,0.76
0,5.9e-05,4.4e-05,0.76,-2.6,0.76
0,6.2e-05,4.4e-05,0.76,-2.6,0.76
0,6.5e-05,4.4e-05,0.76,-2.6,0.76
0,3.5e-05,4.7e-05,0.76,-2.6,0.76
0,3.8e-05,4.7e-05,0.76,-2.6,0.76
0,4.1e-05,4.7e-05,0.76,-2.6,0.76
0,4.4e-05,4.7e-05,0.76,-2.6,0.76
0,4.7e-05,4.7e-05,0.76,-2.6,0.76
0,5e-05,4.7e-05,0.76,-2.6,0.76
0,5.3e-05,4.7e-05,0.76,-2.6,0.76
0,5.6e-05,4.7e-05,0.76,-2.6,0.76
0,5.9e-05,4.7e-05,0.76,-2.6,0.76
0,6.2e-05,4.7e-05,0.76,-2.6,0.76
0,6.5e-05,4.7e-05,0.76,-2.6,0.76
0,3.5e-05,5e-05,0.76,-2.6,0.76
0,3.8e-05,5e-05,0.76,-2.6,0.76
0,4.1e-05,5e-05,0.76,-2.6,0.76
0,4.4e-05,5e-05,0.76,-2.6,0.76
0,4.7e-05,5e-05,0.76,-2.6,0.76
0,5e-05,5e-05,0.76,-2.6,0.76
0,5.3e-05,5e-05,0.76,-2.6,0.76
0,5.6e-05,5e-05,0.76,-2.6,0.76
0,5.9e-05,5e-05,0.76,-2.6,0.76
0,6.2e-05,5e-05,0.76,-2.6,0.76
0,6.5e-05,5e-05,0.76,-2.6,0.76
0,3.5e-05,5.3e-05,0.76,-2.6,0.76
0,3.8e-05,5.3e-05,0.76,-2.6,0.76
0,4.1e-05,5.3e-05,0.76,-2.6,0.76
0,4.4e-05,5.3e-05,0.76,-2.6,0.76
0,4.7e-05,5.3e-05,0.76,-2.6,0.76
0,5e-05,5.3e-05,0.76,-2.6,0.76
0,5.3e-05,5.3e-05,0.76,-2.6,0.76
0,5.6e-05,5.3e-05,0.76,-2.6,0.76
0,5.9e-05,5.3e-05,0.76,-2.6,0.76
0,6.2e-05,5.3e-05,0.76,-2.6,0.76
0,6.5e-05,5.3e-05,0.76,-2.6,0.76
0,3.5e-05,5.6e-05,0.76,-2.6,0.76
0,3.8e-05,5.6e-05,0.76,-2.6,0.76
0,4.1e-05,5.6e-05,0.76,-2.6,0.76
0,4.4e-05,5.6e-05,0.76,-2.6,0.76
0,4.7e-05,5.6e-05,0.76,-2.6,0.76
0,5e-05,5.6e-05,0.76,-2.6,0.76
0,5.3e-05,5.6e-05,0.76,-2.6,0.76
0,5.6e-05,5.6e-05,0.76,-2.6,0.76
0,5.9e-05,5.6e-05,0.76,-2.6,0.76
0,6.2e-05,5.6e-05,0.76,-2.6,0.76
0,6.5e-05,5.6e-05,0.76,-2.6,0.76
0,3.5e-05,5.9e-05,0.76,-2.6,0.76
0,3.8e-05,5.9e-05,0.76,-2.6,0.76
0,4.1e-05,5.9e-05,0.76,-2.6,0.76
0,4.4e-05,5.9e-05,0.76,-2.6,0.76
0,4.7e-05,5.9e-05,0.76,-2.6,0.76
0,5e-05,5.9e-05,0.76,-2.6,0.76
0,5.3e-05,5.9e-05,0.76,-2.6,0.76
0,5.6e-05,5.9e-05,0.76,-2.6,0.76
0,5.9e-05,5.9e-05,0.76,-2.6,0.76
0,6.2e-05,5.9e-05,0.76,-2.6,0.76
0,6.5e-05,5.9e-05,0.76,-2.6,0.76
0,3.5e-05,6.2e-05,0.76,-2.6,0.76
0,3.8e-05,6.2e-05,0.76,-2.6,0.76
0,4.1e-05,6.2e-05,0.76,-2.6,0.76
0,4.4e-05,6.2e-05,0.76,-2.6,0.76
0,4.7e-05,6.2e-05,0.76,-2.6,0.76
0,5e-05,6.2e-05,0.76,-2.6,0.76
0,5.3e-05,6.2e-05,0.76,-2.6,0.76
0,5.6e-05,6.2e-05,0.76,-2.6,0.76
0,5.9e-05,6.2e-05,0.76,-2.6,0.76
0,6.2e-05,6.2e-05,0.76,-2.6,0.76
0,6.5e-05,6.2e-05,0.76,-2.6,0.76
0,3.5e-05,6.5e-05,0.76,-2.6,0.76
0,3.8e-05,6.5e-05,0.76,-2.6,0.76
0,4.1e-05,6.5e-05,0.76,-2.6,0.76
0,4.4e-05,6.5e-05,0.76,-2.6,0.76
0,4.7e-05,6.5e-05,0.76,-2.6,0.76
0,5e-05,6.5e-05,0.76,-2.6,0.76
0,5.3e-05,6.5e-05,0.76,-2.6,0.76
0,5.6e-05,6.5e-05,0.76,-2.6,0.76
0,5.9e-05,6.5e-05,0.76,-2.6,0.76
0,6.2e-05,6.5e-05,0.76,-2.6,0.76
0,6.5e-05,6.5e-05,0.76,-2.6,0.76
0,3.5e-05,3.5e-05,0.82,-2.6,0.76
0,3.8e-05,3.5e-05,0.82,-2.6,0.76
0,4.1e-05,3.5e-05,0.82,-2.6,0.76
0,4.4e-05,3.5e-05,0.82,-2.6,0.76
0,4.7e-05,3.5e-05,0.82,-2.6,0.76
0,5e-05,3.5e-05,0.82,-2.6,0.76
0,5.3e-05,3.5e-05,0.82,-2.6,0.76
0,5.6e-05,3.5e-05,0.82,-2.6,0.76
0,5.9e-05,3.5e-05,0.82,-2.6,0.76
0,6.2e-05,3.5e-05,0.82,-2.6,0.76
0,6.5e-05,3.5e-05,0.82,-2.6,0.76
0,3.5e-05,3.8e-05,0.82,-2.6,0.76
0,3.8e-05,3.8e-05,0.82,-2.6,0.76
0,4.1e-05,3.8e-05,0.82,-2.6,0.76
0,4.4e-05,3.8e-05,0.82,-2.6,0.76
0,4.7e-05,3.8e-05,0.82,-2.6,0.76
0,5e-05,3.8e-05,0.82,-2.6,0.76
0,5.3e-05,3.8e-05,0.82,-2.6,0.76
0,5.6e-05,3.8e-05,0.82,-2.6,0.76
0,5.9e-05,3.8e-05,0.82,-2.6,0.76
0,6.2e-05,3.8e-05,0.82,-2.6,0.76
0,6.5e-05,3.8e-05,0.82,-2.6,0.76
0,3.5e-05,4.1e-05,0.82,-2.6,0.76
0,3.8e-05,4.1e-05,0.82,-2.6,0.76
0,4.1e-05,4.1e-05,0.82,-2.6,0.76
0,4.4e-05,4.1e-05,0.82,-2.6,0.76
0,4.7e-05,4.1e-05,0.82,-2.6,0.76
0,5e-05,4.1e-05,0.82,-2.6,0.76
0,5.3e-05,4.1e-05,0.82,-2.6,0.76
0,5.6e-05,4.1e-05,0.82,-2.6,0.76
0,5.9e-05,4.1e-05,0.82,-2.6,0.76
0,6.2e-05,4.1e-05,0.82,-2.6,0.76
0,6.5e-05,4.1e-05,0.82,-2.6,0.76
0,3.5e-05,4.4e-05,0.82,-2.6,0.76
0,3.8e-05,4.4e-05,0.82,-2.6,0.76
0,4.1e-05,4.4e-05,0.82,-2.6,0.76
0,4.4e-05,4.4e-05,0.82,-2.6,0.76
0,4.7e-05,4.4e-05,0.82,-2.6,0.76
0,5e-05,4.4e-05,0.82,-2.6,0.76
0,5.3e-05,4.4e-05,0.82,-2.6,0.76
0,5.6e-05,4.4e-05,0.82,-2.6,0.76
0,5.9e-05,4.4e-05,0.82,-2.6,0.76
0,6.2e-05,4.4e-05,0.82,-2.6,0.76
0,6.5e-05,4.4e-05,0.82,-2.6,0.76
0,3.5e-05,4.7e-05,0.82,-2.6,0.76
0,3.8e-05,4.7e-05,0.82,-2.6,0.76
0,4.1e-05,4.7e-05,0.82,-2.6,0.76
0,4.4e-05,4.7e-05,0.82,-2.6,0.76
0,4.7e-05,4.7e-05,0.82,-2.6,0.76
0,5e-05,4.7e-05,0.82,-2.6,0.76
0,5.3e-05,4.7e-05,0.82,-2.6,0.76
0,5.6e-05,4.7e-05,0.82,-2.6,0.76
0,5.9e-05,4.7e-05,0.82,-2.6,0.76
0,6.2e-05,4.7e-05,0.82,-2.6,0.76
0,6.5e-05,4.7e-05,0.82,-2.6,0.76
0,3.5e-05,5e-05,0.82,-2.6,0.76
0,3.8e-05,5e-05,0.82,-2.6,0.76
0,4.1e-05,5e-05,0.82,-2.6,0.76
0,4.4e-05,5e-05,0.82,-2.6,0.76
0,4.7e-05,5e-05,0.82,-2.6,0.76
0,5e-05,5e-05,0.82,-2.6,0.76
0,5.3e-05,5e-05,0.82,-2.6,0.76
0,5.6e-05,5e-05,0.82,-2.6,0.76
0,5.9e-05,5e-05,0.82,-2.6,0.76
0,6.2e-05,5e-05,0.82,-2.6,0.76
0,6.5e-05,5e-05,0.82,-2.6,0.76
0,3.5e-05,5.3e-05,0.82,-2.6,0.76
0,3.8e-05,5.3e-05,0.82,-2.6,0.76
0,4.1e-05,5.3e-05,0.82,-2.6,0.76
0,4.4e-05,5.3e-05,0.82,-2.6,0.76
0,4.7e-05,5.3e-05,0.82,-2.6,0.76
0,5e-05,5.3e-05,0.82,-2.6,0.76
0,5.3e-05,5.3e-05,0.82,-2.6,0.76
0,5.6e-05,5.3e-05,0.82,-2.6,0.76
0,5.9e-05,5.3e-05,0.82,-2.6,0.76
0,6.2e-05,5.3e-05,0.82,-2.6,0.76
0,6.5e-05,5.3e-05,0.82,-2.6,0.76
0,3.5e-05,5.6e-05,0.82,-2.6,0.76
0,3.8e-05,5.6e-05,0.82,-2.6,0.76
0,4.1e-05,5.6e-05,0.82,-2.6,0.76
0,4.4e-05,5.6e-05,0.82,-2.6,0.76
0,4.7e-05,5.6e-05,0.82,-2.6,0.76
0,5e-05,5.6e-05,0.82,-2.6,0.76
0,5.3e-05,5.6e-05,0.82,-2.6,0.76
0,5.6e-05,5.6e-05,0.82,-2.6,0.76
0,5.9e-05,5.6e-05,0.82,-2.6,0.76
0,6.2e-05,5.6e-05,0.82,-2.6,0.76
0,6.5e-05,5.6e-05,0.82,-2.6,0.76
0,3.5e-05,5.9e-05,0.82,-2.6,0.76
0,3.8e-05,5.9e-05,0.82,-2.6,0.76
0,4.1e-05,5.9e-05,0.82,-2.6,0.76
0,4.4e-05,5.9e-05,0.82,-2.6,0.76
0,4.7e-05,5.9e-05,0.82,-2.6,0.76
0,5e-05,5.9e-05,0.82,-2.6,0.76
0,5.3e-05,5.9e-05,0.82,-2.6,0.76
0,5.6e-05,5.9e-05,0.82,-2.6,0.76
0,5.9e-05,5.9e-05,0.82,-2.6,0.76
0,6.2e-05,5.9e-05,0.82,-2.6,0.76
0,6.5e-05,5.9e-05,0.82,-2.6,0.76
0,3.5e-05,6.2e-05,0.82,-2.6,0.76
0,3.8e-05,6.2e-05,0.82,-2.6,0.76
0,4.1e-05,6.2e-05,0.82,-2.6,0.76
0,4.4e-05,6.2e-05,0.82,-2.6,0.76
0,4.7e-05,6.2e-05,0.82,-2.6,0.76
0,5e-05,6.2e-05,0.82,-2.6,0.76
0,5.3e-05,6.2e-05,0.82,-2.6,0.76
0,5.6e-05,6.2e-05,0.82,-2.6,0.76
0,5.9e-05,6.2e-05,0.82,-2.6,0.76
0,6.2e-05,6.2e-05,0.82,-2.6,0.76
0,6.5e-05,6.2e-05,0.82,-2.6,0.76
0,3.5e-05,6.5e-05,0.82,-2.6,0.76
0,3.8e-05,6.5e-05,0.82,-2.6,0.76
